date,time,item_name,category,quantity,price,payment_type
2025-01-04,20:27:33,Lager Beer,Beer,3,6.17,Card
2025-01-04,23:45:44,Old Fashioned,Cocktail,2,13.69,Card
2025-01-04,21:34:47,Old Fashioned,Cocktail,1,13.46,Card
2025-01-04,12:15:34,Old Fashioned,Cocktail,1,13.48,Cash
2025-01-04,15:18:05,Vodka Shot,Shot,1,6.09,Cash
2025-01-04,20:23:24,Lager Beer,Beer,1,6.57,Card
2025-01-04,14:31:04,Margarita,Cocktail,3,12.65,Card
2025-01-04,20:52:29,IPA Beer,Beer,2,7.07,Card
2025-01-04,09:21:11,Margarita,Cocktail,1,11.31,Card
2025-01-04,20:41:53,Vodka Soda,Cocktail,1,10.62,Card
2025-01-04,18:19:04,Vodka Shot,Shot,3,6.66,Cash
2025-01-05,23:48:02,Vodka Soda,Cocktail,1,10.01,Card
2025-01-05,13:22:39,Whiskey Sour,Cocktail,1,13.85,Card
2025-01-05,20:21:13,Stout Beer,Beer,1,9.99,Card
2025-01-05,23:15:49,Tequila Shot,Shot,1,6.97,Cash
2025-01-05,07:27:55,Margarita,Cocktail,2,11.8,Card
2025-01-05,17:55:50,Whiskey Sour,Cocktail,1,12.43,Card
2025-01-05,12:08:02,IPA Beer,Beer,1,8.23,Card
2025-01-05,17:27:56,Tequila Shot,Shot,1,5.04,Card
2025-01-05,22:55:39,Margarita,Cocktail,1,12.36,Card
2025-01-05,13:48:08,Old Fashioned,Cocktail,1,13.3,Card
2025-01-05,06:45:39,Vodka Soda,Cocktail,1,10.05,Card
2025-01-05,05:34:54,Stout Beer,Beer,2,8.95,Card
2025-01-05,22:17:11,Rum & Coke,Cocktail,2,10.4,Card
2025-01-05,23:00:17,Mojito,Cocktail,1,10.38,Cash
2025-01-05,00:06:57,Tequila Shot,Shot,2,5.67,Card
2025-01-05,07:33:11,Tequila Shot,Shot,2,5.5,Card
2025-01-05,19:26:54,Tequila Shot,Shot,1,5.35,Card
2025-01-05,17:08:23,Red Wine,Wine,2,10.19,Card
2025-01-05,20:43:04,Lager Beer,Beer,2,6.2,Cash
2025-01-05,17:37:34,IPA Beer,Beer,1,7.99,Card
2025-01-05,23:47:59,IPA Beer,Beer,1,8.45,Card
2025-01-05,18:26:57,White Wine,Wine,1,9.97,Cash
2025-01-05,19:33:26,Rum & Coke,Cocktail,1,11.85,Card
2025-01-05,18:26:09,Margarita,Cocktail,1,11.86,Card
2025-01-05,04:14:26,White Wine,Wine,3,9.07,Card
2025-01-05,19:03:34,Rum & Coke,Cocktail,3,11.24,Cash
2025-01-05,21:29:51,Lager Beer,Beer,3,6.35,Card
2025-01-05,23:23:41,Old Fashioned,Cocktail,1,13.16,Card
2025-01-05,17:54:06,Vodka Shot,Shot,1,6.94,Cash
2025-01-05,01:43:29,Whiskey Sour,Cocktail,2,12.37,Card
2025-01-05,23:37:41,Vodka Soda,Cocktail,3,9.04,Card
2025-01-05,21:39:03,Red Wine,Wine,1,10.02,Card
2025-01-05,22:17:46,Vodka Soda,Cocktail,1,10.94,Card
2025-01-05,20:43:32,IPA Beer,Beer,2,9.0,Card
2025-01-05,16:23:07,White Wine,Wine,2,8.86,Card
2025-01-05,16:36:43,Mojito,Cocktail,2,11.58,Card
2025-01-05,17:15:35,Stout Beer,Beer,2,8.1,Card
2025-01-05,19:20:14,Old Fashioned,Cocktail,1,13.69,Card
2025-01-05,18:35:32,Stout Beer,Beer,2,8.84,Card
2025-01-05,04:16:39,Vodka Soda,Cocktail,1,9.95,Card
2025-01-05,18:22:54,Rum & Coke,Cocktail,2,10.53,Cash
2025-01-05,21:51:45,White Wine,Wine,2,8.09,Card
2025-01-05,08:32:37,Mojito,Cocktail,2,11.48,Card
2025-01-05,23:42:27,Vodka Shot,Shot,3,6.26,Card
2025-01-05,15:13:07,Red Wine,Wine,1,9.05,Card
2025-01-05,19:43:45,Vodka Shot,Shot,1,6.28,Card
2025-01-05,21:11:31,White Wine,Wine,1,9.42,Card
2025-01-05,12:29:33,Margarita,Cocktail,2,11.1,Card
2025-01-05,12:38:24,IPA Beer,Beer,1,8.71,Cash
2025-01-05,14:07:32,Red Wine,Wine,1,10.84,Card
2025-01-05,23:17:55,Stout Beer,Beer,1,8.51,Card
2025-01-05,03:22:00,Rum & Coke,Cocktail,2,10.21,Card
2025-01-05,10:13:30,Vodka Shot,Shot,1,6.33,Card
2025-01-05,23:17:19,Vodka Shot,Shot,2,6.22,Card
2025-01-05,23:58:08,Rum & Coke,Cocktail,1,11.6,Cash
2025-01-05,17:37:08,Tequila Shot,Shot,1,6.64,Card
2025-01-05,18:03:09,Whiskey Sour,Cocktail,1,13.37,Cash
2025-01-05,02:16:51,Vodka Soda,Cocktail,1,9.81,Card
2025-01-05,15:16:39,Rum & Coke,Cocktail,3,11.9,Card
2025-01-05,20:58:15,Stout Beer,Beer,2,8.47,Card
2025-01-05,23:29:29,IPA Beer,Beer,3,7.63,Card
2025-01-05,22:41:30,Mojito,Cocktail,2,11.62,Card
2025-01-05,08:52:24,Whiskey Sour,Cocktail,2,12.27,Card
2025-01-05,23:31:50,IPA Beer,Beer,2,8.38,Cash
2025-01-05,12:50:48,Stout Beer,Beer,2,8.89,Card
2025-01-05,22:34:31,Mojito,Cocktail,2,11.97,Card
2025-01-05,13:31:48,Old Fashioned,Cocktail,2,14.54,Card
2025-01-05,06:54:07,Vodka Shot,Shot,2,6.55,Card
2025-01-05,11:40:08,Lager Beer,Beer,2,7.26,Cash
2025-01-05,23:20:52,Rum & Coke,Cocktail,1,10.44,Card
2025-01-05,14:19:06,Whiskey Sour,Cocktail,2,12.97,Cash
2025-01-05,10:26:39,IPA Beer,Beer,2,8.67,Card
2025-01-05,11:58:27,Vodka Shot,Shot,3,6.94,Card
2025-01-05,20:48:53,IPA Beer,Beer,1,7.8,Card
2025-01-05,15:33:53,Lager Beer,Beer,1,6.93,Card
2025-01-05,08:15:52,Whiskey Sour,Cocktail,1,12.21,Card
2025-01-05,22:00:38,Old Fashioned,Cocktail,1,13.12,Card
2025-01-05,23:51:20,White Wine,Wine,1,8.04,Card
2025-01-05,15:58:41,Stout Beer,Beer,2,9.09,Card
2025-01-05,14:39:51,White Wine,Wine,3,8.99,Card
2025-01-05,21:36:25,Mojito,Cocktail,2,11.98,Card
2025-01-05,12:42:19,IPA Beer,Beer,2,8.03,Card
2025-01-05,22:23:52,Whiskey Sour,Cocktail,3,12.19,Card
2025-01-06,12:43:07,Stout Beer,Beer,1,9.68,Cash
2025-01-06,20:22:02,Red Wine,Wine,2,9.41,Card
2025-01-06,12:33:42,Stout Beer,Beer,1,8.27,Card
2025-01-06,23:18:39,Margarita,Cocktail,2,11.67,Card
2025-01-06,23:10:14,Red Wine,Wine,1,10.79,Card
2025-01-06,23:22:03,Tequila Shot,Shot,1,6.2,Card
2025-01-06,05:14:24,Vodka Soda,Cocktail,1,10.4,Cash
2025-01-06,13:11:35,Vodka Shot,Shot,2,5.32,Card
2025-01-06,23:11:27,Stout Beer,Beer,2,9.57,Cash
2025-01-06,20:00:03,Stout Beer,Beer,2,8.05,Cash
2025-01-06,20:18:09,IPA Beer,Beer,2,9.0,Card
2025-01-06,17:53:18,Mojito,Cocktail,2,10.41,Cash
2025-01-06,09:16:49,Red Wine,Wine,3,10.61,Card
2025-01-06,17:09:48,Whiskey Sour,Cocktail,2,12.42,Card
2025-01-06,18:21:35,Vodka Shot,Shot,1,6.2,Cash
2025-01-06,08:05:37,Mojito,Cocktail,2,10.96,Card
2025-01-06,20:01:47,Vodka Soda,Cocktail,1,10.55,Cash
2025-01-06,17:57:33,Whiskey Sour,Cocktail,1,12.48,Card
2025-01-06,16:32:21,Stout Beer,Beer,1,9.85,Card
2025-01-06,12:16:50,Tequila Shot,Shot,1,6.24,Card
2025-01-06,17:04:09,Lager Beer,Beer,1,7.35,Card
2025-01-06,20:25:13,White Wine,Wine,2,9.24,Card
2025-01-06,17:48:07,Rum & Coke,Cocktail,2,10.39,Cash
2025-01-06,19:54:17,Tequila Shot,Shot,2,5.47,Card
2025-01-06,14:30:02,Mojito,Cocktail,2,10.06,Card
2025-01-06,21:09:54,Lager Beer,Beer,3,6.71,Card
2025-01-06,15:28:55,Tequila Shot,Shot,2,6.57,Cash
2025-01-06,19:56:48,Stout Beer,Beer,1,9.0,Card
2025-01-06,08:10:08,Vodka Soda,Cocktail,2,10.43,Card
2025-01-06,20:23:56,Margarita,Cocktail,1,11.4,Card
2025-01-06,23:18:32,Mojito,Cocktail,1,11.65,Cash
2025-01-06,23:46:41,Margarita,Cocktail,2,12.93,Cash
2025-01-06,22:26:25,Stout Beer,Beer,1,9.2,Card
2025-01-06,21:39:32,Margarita,Cocktail,1,11.59,Card
2025-01-06,22:04:03,Mojito,Cocktail,1,11.57,Card
2025-01-06,17:41:21,Vodka Shot,Shot,1,5.05,Cash
2025-01-06,19:56:10,Margarita,Cocktail,2,12.45,Card
2025-01-06,12:09:29,Vodka Soda,Cocktail,1,10.11,Card
2025-01-06,12:04:15,IPA Beer,Beer,1,7.38,Card
2025-01-06,23:17:51,Mojito,Cocktail,1,11.53,Card
2025-01-06,21:56:02,Rum & Coke,Cocktail,3,10.18,Cash
2025-01-06,17:11:13,Red Wine,Wine,1,9.92,Card
2025-01-06,13:37:15,Tequila Shot,Shot,2,5.01,Card
2025-01-06,17:27:48,Lager Beer,Beer,2,7.33,Card
2025-01-06,14:41:47,Rum & Coke,Cocktail,3,10.85,Cash
2025-01-06,07:59:02,Old Fashioned,Cocktail,3,13.54,Cash
2025-01-06,05:50:29,Rum & Coke,Cocktail,2,10.08,Card
2025-01-06,13:59:04,Vodka Shot,Shot,3,6.18,Cash
2025-01-06,18:23:03,Old Fashioned,Cocktail,1,13.79,Card
2025-01-06,07:33:47,Vodka Shot,Shot,1,6.78,Card
2025-01-06,08:04:08,Vodka Soda,Cocktail,1,9.69,Card
2025-01-06,22:17:45,Mojito,Cocktail,2,11.33,Cash
2025-01-06,19:19:26,Tequila Shot,Shot,1,6.77,Card
2025-01-06,19:34:32,Red Wine,Wine,3,9.74,Cash
2025-01-06,16:34:11,Lager Beer,Beer,1,7.4,Card
2025-01-06,20:56:31,Old Fashioned,Cocktail,1,13.44,Card
2025-01-06,21:02:31,Whiskey Sour,Cocktail,2,12.36,Card
2025-01-06,04:43:41,Mojito,Cocktail,3,10.79,Cash
2025-01-06,15:46:44,Red Wine,Wine,1,9.42,Card
2025-01-06,02:11:23,Mojito,Cocktail,2,11.82,Cash
2025-01-06,14:03:28,White Wine,Wine,2,9.01,Card
2025-01-06,16:35:49,Vodka Soda,Cocktail,3,9.6,Card
2025-01-06,21:14:58,Lager Beer,Beer,1,6.56,Card
2025-01-06,17:17:38,Tequila Shot,Shot,1,6.67,Card
2025-01-06,21:15:41,Mojito,Cocktail,2,11.07,Card
2025-01-06,22:54:29,Rum & Coke,Cocktail,1,10.26,Card
2025-01-06,18:44:18,Tequila Shot,Shot,2,6.32,Card
2025-01-06,15:06:55,Tequila Shot,Shot,1,6.18,Card
2025-01-06,21:26:17,Mojito,Cocktail,2,11.29,Card
2025-01-06,21:04:37,Whiskey Sour,Cocktail,2,13.73,Card
2025-01-06,19:01:53,White Wine,Wine,1,8.8,Card
2025-01-06,11:55:24,Vodka Shot,Shot,3,6.18,Card
2025-01-06,17:32:49,Lager Beer,Beer,3,7.72,Card
2025-01-06,21:42:56,Rum & Coke,Cocktail,1,10.49,Card
2025-01-06,19:04:19,Whiskey Sour,Cocktail,1,13.04,Cash
2025-01-06,08:14:05,Vodka Shot,Shot,1,5.44,Card
2025-01-06,20:24:24,Rum & Coke,Cocktail,2,11.01,Cash
2025-01-06,18:33:52,Old Fashioned,Cocktail,2,14.9,Card
2025-01-07,01:44:49,Lager Beer,Beer,3,6.28,Card
2025-01-07,18:22:26,Vodka Shot,Shot,1,5.56,Card
2025-01-07,13:19:48,White Wine,Wine,2,8.88,Card
2025-01-07,17:05:43,Vodka Shot,Shot,1,5.56,Card
2025-01-07,18:06:13,Vodka Shot,Shot,2,6.15,Card
2025-01-07,02:40:38,Vodka Shot,Shot,3,6.15,Cash
2025-01-07,19:42:37,Mojito,Cocktail,1,10.88,Card
2025-01-07,21:41:17,White Wine,Wine,3,9.04,Card
2025-01-07,07:44:18,Vodka Shot,Shot,1,5.86,Cash
2025-01-07,13:30:28,Margarita,Cocktail,1,12.78,Card
2025-01-07,18:07:48,IPA Beer,Beer,1,8.28,Card
2025-01-07,21:51:19,Stout Beer,Beer,1,9.24,Card
2025-01-07,21:16:38,Red Wine,Wine,1,9.38,Cash
2025-01-07,11:16:30,Whiskey Sour,Cocktail,3,13.36,Card
2025-01-07,19:32:26,IPA Beer,Beer,1,7.97,Card
2025-01-07,12:26:58,Lager Beer,Beer,2,6.72,Card
2025-01-07,20:32:42,Red Wine,Wine,2,9.03,Card
2025-01-07,18:19:35,Tequila Shot,Shot,1,6.05,Card
2025-01-07,10:31:26,Vodka Soda,Cocktail,3,10.37,Card
2025-01-07,06:10:50,Old Fashioned,Cocktail,2,13.75,Card
2025-01-07,22:26:59,Rum & Coke,Cocktail,1,10.47,Card
2025-01-07,01:11:16,Lager Beer,Beer,1,7.44,Cash
2025-01-07,19:15:14,Tequila Shot,Shot,1,6.09,Card
2025-01-07,20:10:47,Tequila Shot,Shot,2,5.82,Card
2025-01-07,19:12:55,Whiskey Sour,Cocktail,2,13.31,Cash
2025-01-07,17:18:52,Red Wine,Wine,2,10.86,Card
2025-01-07,19:55:02,Vodka Soda,Cocktail,1,10.79,Card
2025-01-07,17:18:20,Whiskey Sour,Cocktail,2,12.83,Card
2025-01-07,11:16:52,White Wine,Wine,2,9.61,Card
2025-01-07,16:45:42,Vodka Shot,Shot,2,5.84,Cash
2025-01-07,14:23:24,White Wine,Wine,2,8.12,Card
2025-01-07,08:07:19,White Wine,Wine,1,8.82,Card
2025-01-07,23:16:26,Mojito,Cocktail,3,11.27,Card
2025-01-07,17:18:27,Vodka Shot,Shot,1,6.01,Card
2025-01-07,12:09:55,Vodka Soda,Cocktail,2,9.7,Card
2025-01-07,21:40:13,Red Wine,Wine,1,9.85,Card
2025-01-07,13:43:58,Mojito,Cocktail,1,11.65,Card
2025-01-07,22:12:48,White Wine,Wine,2,9.59,Card
2025-01-07,21:50:16,Red Wine,Wine,2,9.32,Card
2025-01-07,23:49:53,Vodka Shot,Shot,3,6.82,Cash
2025-01-07,00:32:22,Red Wine,Wine,1,9.95,Card
2025-01-07,18:37:19,Old Fashioned,Cocktail,3,13.89,Card
2025-01-07,15:36:47,IPA Beer,Beer,1,7.15,Card
2025-01-07,19:56:33,IPA Beer,Beer,3,8.12,Card
2025-01-07,21:48:02,Red Wine,Wine,1,10.22,Cash
2025-01-07,22:26:30,Whiskey Sour,Cocktail,3,12.38,Card
2025-01-07,17:18:24,Stout Beer,Beer,1,9.97,Card
2025-01-07,13:11:28,Old Fashioned,Cocktail,1,13.99,Card
2025-01-07,18:08:52,Mojito,Cocktail,2,10.75,Card
2025-01-07,22:09:34,Lager Beer,Beer,1,7.29,Card
2025-01-07,22:17:57,Red Wine,Wine,1,10.58,Card
2025-01-07,12:25:57,Margarita,Cocktail,3,12.04,Card
2025-01-07,13:58:59,Vodka Shot,Shot,2,5.6,Card
2025-01-07,05:54:53,Old Fashioned,Cocktail,1,13.39,Card
2025-01-07,08:10:53,Vodka Soda,Cocktail,1,10.7,Card
2025-01-07,17:44:13,Vodka Soda,Cocktail,1,10.95,Card
2025-01-07,19:52:39,Tequila Shot,Shot,1,5.23,Cash
2025-01-07,12:50:24,Vodka Shot,Shot,2,6.24,Card
2025-01-07,10:26:13,Tequila Shot,Shot,2,6.76,Card
2025-01-07,23:27:41,White Wine,Wine,1,9.58,Card
2025-01-07,17:06:07,Margarita,Cocktail,1,11.18,Cash
2025-01-07,19:24:55,Vodka Soda,Cocktail,1,10.81,Card
2025-01-07,05:52:42,Stout Beer,Beer,1,8.04,Card
2025-01-07,21:13:21,Red Wine,Wine,3,9.5,Card
2025-01-07,13:00:36,Red Wine,Wine,2,9.33,Cash
2025-01-07,09:40:31,Rum & Coke,Cocktail,2,11.25,Card
2025-01-07,23:33:51,Red Wine,Wine,2,9.99,Card
2025-01-07,21:10:44,Vodka Shot,Shot,3,6.61,Card
2025-01-07,23:26:21,Lager Beer,Beer,1,7.6,Card
2025-01-07,23:37:51,Stout Beer,Beer,1,9.88,Cash
2025-01-07,19:27:07,Vodka Soda,Cocktail,1,9.31,Card
2025-01-07,22:20:09,Old Fashioned,Cocktail,1,13.73,Card
2025-01-07,17:28:20,Whiskey Sour,Cocktail,1,13.68,Card
2025-01-07,21:21:29,Red Wine,Wine,2,10.76,Card
2025-01-07,23:58:15,Vodka Shot,Shot,1,5.59,Card
2025-01-07,09:51:38,Lager Beer,Beer,2,7.32,Card
2025-01-07,05:11:29,IPA Beer,Beer,3,8.24,Card
2025-01-07,18:55:39,Old Fashioned,Cocktail,1,14.36,Cash
2025-01-07,17:41:20,Tequila Shot,Shot,3,5.36,Cash
2025-01-07,16:00:59,Margarita,Cocktail,1,12.89,Card
2025-01-07,16:42:26,Old Fashioned,Cocktail,1,13.8,Card
2025-01-07,18:42:36,Lager Beer,Beer,2,6.48,Card
2025-01-07,08:40:08,Rum & Coke,Cocktail,3,10.1,Cash
2025-01-07,21:35:14,White Wine,Wine,1,8.29,Card
2025-01-07,20:57:40,Rum & Coke,Cocktail,2,11.92,Cash
2025-01-07,11:23:07,Vodka Shot,Shot,1,5.59,Card
2025-01-07,19:12:45,Old Fashioned,Cocktail,1,13.98,Card
2025-01-07,05:47:39,Tequila Shot,Shot,1,5.44,Card
2025-01-07,22:49:14,IPA Beer,Beer,1,7.16,Card
2025-01-07,19:50:14,Old Fashioned,Cocktail,3,14.79,Card
2025-01-07,18:18:00,Whiskey Sour,Cocktail,2,12.35,Card
2025-01-07,14:55:35,Old Fashioned,Cocktail,3,13.13,Card
2025-01-07,19:37:46,Whiskey Sour,Cocktail,2,13.73,Card
2025-01-07,14:32:46,Red Wine,Wine,2,9.71,Card
2025-01-07,18:32:37,White Wine,Wine,3,8.44,Card
2025-01-07,19:56:30,Vodka Shot,Shot,2,6.98,Card
2025-01-07,19:54:28,Red Wine,Wine,1,10.6,Card
2025-01-07,20:30:06,Old Fashioned,Cocktail,3,14.39,Card
2025-01-07,12:49:44,Whiskey Sour,Cocktail,1,12.1,Card
2025-01-07,14:27:21,Red Wine,Wine,1,9.68,Card
2025-01-07,22:20:29,Mojito,Cocktail,3,10.37,Cash
2025-01-07,17:19:46,Mojito,Cocktail,3,10.29,Card
2025-01-07,21:28:31,Vodka Soda,Cocktail,2,10.37,Card
2025-01-07,19:48:07,Tequila Shot,Shot,1,5.13,Cash
2025-01-07,22:50:20,Red Wine,Wine,3,9.34,Card
2025-01-07,23:45:07,Rum & Coke,Cocktail,1,11.55,Card
2025-01-07,23:44:19,Mojito,Cocktail,1,10.51,Card
2025-01-08,23:45:29,Mojito,Cocktail,2,11.18,Cash
2025-01-08,18:24:23,Old Fashioned,Cocktail,3,14.87,Card
2025-01-08,14:33:01,Rum & Coke,Cocktail,1,11.8,Card
2025-01-08,22:15:37,Lager Beer,Beer,3,6.26,Card
2025-01-08,22:20:06,Mojito,Cocktail,1,10.81,Card
2025-01-08,14:54:36,Whiskey Sour,Cocktail,3,13.1,Card
2025-01-08,13:28:42,Vodka Shot,Shot,2,5.53,Card
2025-01-08,04:06:54,White Wine,Wine,2,9.7,Card
2025-01-08,07:56:36,Lager Beer,Beer,1,7.0,Card
2025-01-08,17:55:50,Mojito,Cocktail,3,11.8,Card
2025-01-08,17:25:30,IPA Beer,Beer,2,7.24,Card
2025-01-08,19:12:44,Old Fashioned,Cocktail,1,13.4,Card
2025-01-08,22:12:56,Whiskey Sour,Cocktail,1,13.04,Card
2025-01-08,16:27:16,IPA Beer,Beer,1,7.42,Card
2025-01-08,06:01:35,Mojito,Cocktail,1,11.58,Card
2025-01-08,05:55:04,Lager Beer,Beer,2,7.19,Card
2025-01-08,20:35:06,Vodka Shot,Shot,2,6.49,Card
2025-01-08,20:39:23,Rum & Coke,Cocktail,1,11.5,Card
2025-01-08,15:59:56,Old Fashioned,Cocktail,1,13.08,Card
2025-01-08,13:09:29,Tequila Shot,Shot,3,5.07,Cash
2025-01-08,13:35:22,Old Fashioned,Cocktail,1,13.15,Card
2025-01-08,09:43:26,Stout Beer,Beer,1,8.74,Card
2025-01-08,17:10:51,Red Wine,Wine,3,10.79,Card
2025-01-08,14:50:35,Rum & Coke,Cocktail,2,10.52,Card
2025-01-08,18:04:11,Whiskey Sour,Cocktail,3,12.99,Card
2025-01-08,20:24:34,Margarita,Cocktail,1,12.99,Cash
2025-01-08,08:25:07,Rum & Coke,Cocktail,2,11.68,Cash
2025-01-08,18:18:54,Rum & Coke,Cocktail,1,11.0,Card
2025-01-08,20:47:22,Red Wine,Wine,3,10.41,Card
2025-01-08,21:44:56,Vodka Soda,Cocktail,1,9.47,Card
2025-01-08,17:43:59,Stout Beer,Beer,2,8.64,Card
2025-01-08,14:14:39,White Wine,Wine,2,9.77,Cash
2025-01-08,17:35:33,Old Fashioned,Cocktail,2,13.76,Cash
2025-01-08,19:39:38,Margarita,Cocktail,2,11.45,Card
2025-01-08,00:10:36,Mojito,Cocktail,2,11.66,Card
2025-01-08,21:45:17,Mojito,Cocktail,1,11.81,Card
2025-01-08,18:48:06,Margarita,Cocktail,1,12.91,Card
2025-01-08,22:42:47,Whiskey Sour,Cocktail,1,13.16,Cash
2025-01-08,17:06:31,White Wine,Wine,1,8.86,Cash
2025-01-08,20:01:17,Vodka Soda,Cocktail,2,10.17,Cash
2025-01-08,18:07:46,White Wine,Wine,2,9.59,Cash
2025-01-08,13:41:38,Old Fashioned,Cocktail,1,14.67,Card
2025-01-08,22:47:05,Old Fashioned,Cocktail,2,14.47,Card
2025-01-08,20:48:33,White Wine,Wine,1,8.16,Cash
2025-01-08,20:03:52,IPA Beer,Beer,1,8.04,Card
2025-01-08,04:28:45,IPA Beer,Beer,1,7.61,Cash
2025-01-08,17:37:00,Margarita,Cocktail,1,12.61,Cash
2025-01-08,17:38:00,Vodka Shot,Shot,2,5.78,Cash
2025-01-08,23:17:18,Margarita,Cocktail,1,11.88,Card
2025-01-08,17:44:53,Tequila Shot,Shot,1,6.64,Cash
2025-01-08,23:04:26,Vodka Soda,Cocktail,2,9.19,Cash
2025-01-08,17:55:43,Vodka Soda,Cocktail,1,10.43,Card
2025-01-08,14:53:06,Red Wine,Wine,1,10.7,Card
2025-01-08,06:49:53,Old Fashioned,Cocktail,2,13.09,Cash
2025-01-08,17:30:40,Whiskey Sour,Cocktail,3,12.24,Card
2025-01-08,14:00:52,Mojito,Cocktail,1,10.16,Card
2025-01-08,15:37:59,Old Fashioned,Cocktail,1,13.22,Cash
2025-01-08,07:00:59,IPA Beer,Beer,1,7.57,Card
2025-01-08,22:36:18,Margarita,Cocktail,3,12.91,Card
2025-01-08,20:35:30,Whiskey Sour,Cocktail,3,13.08,Card
2025-01-08,19:18:01,IPA Beer,Beer,1,7.86,Card
2025-01-08,01:57:59,Red Wine,Wine,2,9.41,Card
2025-01-08,21:12:10,Rum & Coke,Cocktail,1,11.25,Cash
2025-01-08,06:07:27,Tequila Shot,Shot,1,6.42,Cash
2025-01-08,01:54:09,Old Fashioned,Cocktail,3,14.73,Card
2025-01-08,21:53:55,Red Wine,Wine,2,10.8,Card
2025-01-08,18:02:14,Margarita,Cocktail,2,11.38,Cash
2025-01-08,16:12:30,Vodka Soda,Cocktail,2,10.91,Cash
2025-01-08,19:34:33,Red Wine,Wine,1,9.73,Card
2025-01-08,22:28:07,Stout Beer,Beer,3,9.59,Card
2025-01-08,06:24:01,Vodka Shot,Shot,2,5.89,Card
2025-01-08,14:29:50,Vodka Soda,Cocktail,3,9.47,Card
2025-01-08,21:10:21,Whiskey Sour,Cocktail,2,12.87,Card
2025-01-08,20:13:31,Margarita,Cocktail,3,12.16,Cash
2025-01-08,18:49:10,Tequila Shot,Shot,1,6.02,Card
2025-01-08,23:10:41,Old Fashioned,Cocktail,2,14.28,Card
2025-01-08,20:55:25,White Wine,Wine,1,9.48,Card
2025-01-08,20:46:42,Margarita,Cocktail,1,11.88,Card
2025-01-08,18:13:31,Lager Beer,Beer,1,7.61,Card
2025-01-08,14:32:10,Mojito,Cocktail,1,10.31,Card
2025-01-08,22:48:45,IPA Beer,Beer,1,8.61,Cash
2025-01-08,17:06:24,Tequila Shot,Shot,3,5.06,Cash
2025-01-08,13:33:52,Whiskey Sour,Cocktail,1,12.04,Card
2025-01-08,06:51:58,Margarita,Cocktail,1,12.76,Card
2025-01-08,18:29:58,Old Fashioned,Cocktail,3,13.59,Card
2025-01-08,10:00:34,Lager Beer,Beer,1,7.41,Card
2025-01-08,21:00:39,Vodka Soda,Cocktail,1,9.75,Card
2025-01-08,20:33:23,Tequila Shot,Shot,1,5.79,Cash
2025-01-08,09:22:14,Old Fashioned,Cocktail,1,13.63,Cash
2025-01-08,11:05:41,Rum & Coke,Cocktail,2,10.63,Cash
2025-01-08,11:57:05,Vodka Soda,Cocktail,2,9.27,Card
2025-01-08,17:07:58,Mojito,Cocktail,1,11.08,Card
2025-01-08,07:09:43,Vodka Soda,Cocktail,1,9.39,Card
2025-01-08,18:40:21,Margarita,Cocktail,1,12.54,Card
2025-01-08,14:51:04,Tequila Shot,Shot,3,6.33,Cash
2025-01-08,06:37:47,Old Fashioned,Cocktail,3,14.24,Card
2025-01-08,22:54:16,Mojito,Cocktail,1,11.37,Cash
2025-01-08,17:57:35,Red Wine,Wine,2,10.56,Card
2025-01-08,13:28:46,IPA Beer,Beer,1,7.37,Card
2025-01-09,17:12:47,IPA Beer,Beer,1,8.11,Card
2025-01-09,19:56:19,Vodka Shot,Shot,1,6.92,Cash
2025-01-09,16:41:28,Tequila Shot,Shot,1,5.18,Cash
2025-01-09,18:23:44,Stout Beer,Beer,1,8.73,Card
2025-01-09,20:09:56,IPA Beer,Beer,2,8.1,Card
2025-01-09,23:36:29,Old Fashioned,Cocktail,2,14.91,Card
2025-01-09,15:41:33,Rum & Coke,Cocktail,1,11.25,Card
2025-01-09,22:58:39,Margarita,Cocktail,2,12.21,Card
2025-01-09,22:58:40,Mojito,Cocktail,1,10.13,Card
2025-01-09,05:19:04,Rum & Coke,Cocktail,2,10.46,Cash
2025-01-09,17:42:32,Red Wine,Wine,1,9.09,Card
2025-01-09,22:44:26,Margarita,Cocktail,2,12.57,Card
2025-01-09,16:05:08,Stout Beer,Beer,1,9.8,Card
2025-01-09,19:30:28,Vodka Shot,Shot,2,5.42,Cash
2025-01-09,18:23:23,Margarita,Cocktail,1,12.17,Card
2025-01-09,22:24:08,Tequila Shot,Shot,1,5.35,Card
2025-01-09,12:38:25,White Wine,Wine,2,8.6,Card
2025-01-09,02:06:07,Old Fashioned,Cocktail,3,15.0,Card
2025-01-09,18:07:47,Old Fashioned,Cocktail,2,13.53,Card
2025-01-09,20:30:55,Vodka Shot,Shot,2,5.85,Card
2025-01-09,20:15:00,Old Fashioned,Cocktail,1,13.44,Cash
2025-01-09,20:48:59,White Wine,Wine,1,8.57,Card
2025-01-09,20:10:43,Rum & Coke,Cocktail,1,11.11,Card
2025-01-09,22:39:32,Tequila Shot,Shot,2,6.17,Cash
2025-01-09,00:12:22,White Wine,Wine,1,9.99,Cash
2025-01-09,13:50:42,Red Wine,Wine,1,9.48,Cash
2025-01-09,14:33:44,Mojito,Cocktail,3,10.62,Card
2025-01-09,20:42:50,Margarita,Cocktail,2,12.68,Card
2025-01-09,20:59:12,White Wine,Wine,1,9.92,Card
2025-01-09,00:43:38,Lager Beer,Beer,2,6.44,Cash
